0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785865;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785129;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785528;
0,-0.785534;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.786602;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.7858;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785693;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785362;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.784531;
0,-0.785706;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785763;
0,-0.785398;
0,-0.785398;
0,-0.785181;
0,-0.785398;
0,-0.785606;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785559;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785102;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785206;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785119;
0,-0.78568;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785246;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785124;
0,-0.785398;
0,-0.785171;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785697;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785359;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785552;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785541;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785364;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.78553;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785238;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785209;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785135;
0,-0.785398;
0,-0.784723;
0,-0.785398;
0,-0.784862;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785086;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785395;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785601;
0,-0.785398;
0,-0.785128;
0,-0.785398;
0,-0.785445;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.784719;
0,-0.785986;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.784909;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.784391;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785578;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785476;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785164;
0,-0.785398;
0,-0.785908;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785084;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785411;
0,-0.785344;
0,-0.785105;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785081;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785571;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785552;
0,-0.785398;
0,-0.784282;
0,-0.784132;
0,-0.785398;
0,-0.785398;
0,-0.785261;
0,-0.785398;
0,-0.785398;
0,-0.785958;
0,-0.785398;
0,-0.785398;
0,-0.784924;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.78564;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785975;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.78612;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785718;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785298;
0,-0.785572;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785243;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785932;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785332;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.78479;
0,-0.785398;
0,-0.785398;
0,-0.785592;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
0,-0.785398;
